uid,Produktbereich,Produktbereich Langfassung,Produktgruppe,Produktteilhaushalt,Produktteilhaushalt Langfassung,VwV-ID,VwV-Doppik Langfassung,amount,time,direction
3180-630992,31,"Soziale Hilfen",3180,3180630,"Sonstige soziale Hilfen",19,"Kalkulatorische Kosten",0,2012,Aufwendung
3180-740993,31,"Soziale Hilfen",3180,3180740,"Wohngeld",04,"Öffentl.-rechtl. Leistungsentgelte",6895,2012,Ertrag
3180-740994,31,"Soziale Hilfen",3180,3180740,"Wohngeld",05,"Privatrechtliche Leistungsentgelte",273,2012,Ertrag
3180-740995,31,"Soziale Hilfen",3180,3180740,"Wohngeld",06,"Kostenerstattungen und Kostenumlagen",544,2012,Ertrag
3180-740996,31,"Soziale Hilfen",3180,3180740,"Wohngeld",10,"Personalaufwendungen",256327,2012,Aufwendung
3180-740997,31,"Soziale Hilfen",3180,3180740,"Wohngeld",11,"Versorgungsaufwendungen",0,2012,Aufwendung
3180-740998,31,"Soziale Hilfen",3180,3180740,"Wohngeld",12,"Aufw. für Sach-/Dienstleistungen",13898,2012,Aufwendung
3180-740999,31,"Soziale Hilfen",3180,3180740,"Wohngeld",13,"Bilanzielle Abschreibungen",2851,2012,Aufwendung
3180-7401000,31,"Soziale Hilfen",3180,3180740,"Wohngeld",16,"Sonstige ordentliche Aufwendungen",67176,2012,Aufwendung
3180-7401001,31,"Soziale Hilfen",3180,3180740,"Wohngeld",18,"interne Leistungen",64766,2012,Ertrag
3180-7401001,31,"Soziale Hilfen",3180,3180740,"Wohngeld",19,"Kalkulatorische Kosten",931,2012,Aufwendung
3190-6301002,31,"Soziale Hilfen",3190,3190630,"Leist. f Bildung uTeilhabe n §6b BKGG",10,"Personalaufwendungen",37500,2012,Aufwendung
3190-6301003,31,"Soziale Hilfen",3190,3190630,"Leist. f Bildung uTeilhabe n §6b BKGG",15,"Transferaufwendungen",300000,2012,Aufwendung
3190-6301004,31,"Soziale Hilfen",3190,3190630,"Leist. f Bildung uTeilhabe n §6b BKGG",18,"interne Leistungen",4096,2012,Ertrag
362001-6401004,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",02,"Zuwendungen und allgemeine Umlagen",31500,2012,Ertrag
362001-6401005,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",05,"Privatrechtliche Leistungsentgelte",0,2012,Ertrag
362001-6401006,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",10,"Personalaufwendungen",105000,2012,Aufwendung
362001-6401007,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",11,"Versorgungsaufwendungen",0,2012,Aufwendung
362001-6401008,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",12,"Aufw. für Sach-/Dienstleistungen",34000,2012,Aufwendung
362001-6401009,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",16,"Sonstige ordentliche Aufwendungen",25094,2012,Aufwendung
362001-6401010,36,"Kinder-, Jugend- und Familienhilfe",362001,362001640,"Kinder-/Jugendarbeit",18,"interne Leistungen",8578,2012,Ertrag
362002-6401010,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",02,"Zuwendungen und allgemeine Umlagen",187643,2012,Ertrag
362002-6401011,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",05,"Privatrechtliche Leistungsentgelte",7693,2012,Ertrag
362002-6401012,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",06,"Kostenerstattungen und Kostenumlagen",437,2012,Ertrag
362002-6401013,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",10,"Personalaufwendungen",1103125,2012,Aufwendung
362002-6401014,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",11,"Versorgungsaufwendungen",0,2012,Aufwendung
362002-6401015,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",12,"Aufw. für Sach-/Dienstleistungen",85233,2012,Aufwendung
362002-6401016,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",13,"Bilanzielle Abschreibungen",24561,2012,Aufwendung
362002-6401017,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",15,"Transferaufwendungen",740600,2012,Aufwendung
362002-6401018,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",16,"Sonstige ordentliche Aufwendungen",49596,2012,Aufwendung
362002-6401019,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",18,"interne Leistungen",205515,2012,Ertrag
362002-6401019,36,"Kinder-, Jugend- und Familienhilfe",362002,362002640,"Jugendsozialarbeit",19,"Kalkulatorische Kosten",6481,2012,Aufwendung
362004-6401020,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",02,"Zuwendungen und allgemeine Umlagen",609,2012,Ertrag
362004-6401021,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",05,"Privatrechtliche Leistungsentgelte",124190,2012,Ertrag
362004-6401022,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",06,"Kostenerstattungen und Kostenumlagen",17385,2012,Ertrag
362004-6401023,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",09,"Sonstige ordentliche Erträge",300,2012,Ertrag
362004-6401024,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",10,"Personalaufwendungen",1168884,2012,Aufwendung
362004-6401025,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",11,"Versorgungsaufwendungen",0,2012,Aufwendung
362004-6401026,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",12,"Aufw. für Sach-/Dienstleistungen",188974,2012,Aufwendung
362004-6401027,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",13,"Bilanzielle Abschreibungen",26178,2012,Aufwendung
362004-6401028,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",15,"Transferaufwendungen",701500,2012,Aufwendung
362004-6401029,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",16,"Sonstige ordentliche Aufwendungen",61750,2012,Aufwendung
362004-6401030,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",18,"interne Leistungen",1117037,2012,Ertrag
362004-6401030,36,"Kinder-, Jugend- und Familienhilfe",362004,362004640,"Einrichtungen der Jugendarbeit",19,"Kalkulatorische Kosten",6750,2012,Aufwendung
3620-6401031,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",02,"Zuwendungen und allgemeine Umlagen",0,2012,Ertrag
3620-6401032,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",05,"Privatrechtliche Leistungsentgelte",0,2012,Ertrag
3620-6401033,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",06,"Kostenerstattungen und Kostenumlagen",0,2012,Ertrag
3620-6401034,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",09,"Sonstige ordentliche Erträge",0,2012,Ertrag
3620-6401035,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",10,"Personalaufwendungen",0,2012,Aufwendung
3620-6401036,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",11,"Versorgungsaufwendungen",0,2012,Aufwendung
3620-6401037,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",12,"Aufw. für Sach-/Dienstleistungen",0,2012,Aufwendung
3620-6401038,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",13,"Bilanzielle Abschreibungen",0,2012,Aufwendung
3620-6401039,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",16,"Sonstige ordentliche Aufwendungen",0,2012,Aufwendung
3620-6401040,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",18,"interne Leistungen",0,2012,Aufwendung
3620-6401040,36,"Kinder-, Jugend- und Familienhilfe",3620,3620640,"Kinder- und Jugendtreffs, Begegnungsst.",19,"Kalkulatorische Kosten",0,2012,Aufwendung
363001-6401041,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",10,"Personalaufwendungen",104000,2012,Aufwendung
363001-6401042,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",11,"Versorgungsaufwendungen",0,2012,Aufwendung
363001-6401043,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",12,"Aufw. für Sach-/Dienstleistungen",0,2012,Aufwendung
363001-6401044,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",13,"Bilanzielle Abschreibungen",300,2012,Aufwendung
363001-6401045,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",16,"Sonstige ordentliche Aufwendungen",131,2012,Aufwendung
363001-6401046,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",18,"interne Leistungen",9795,2012,Ertrag
363001-6401046,36,"Kinder-, Jugend- und Familienhilfe",363001,363001640,"Sozial-/Lebensberatung v. Inanspr. v.HzE",19,"Kalkulatorische Kosten",200,2012,Aufwendung
363002-6401047,36,"Kinder-, Jugend- und Familienhilfe",363002,363002640,"Förd. der. Erziehung i.d.Familie",03,"Sonstige Transfererträge",5000,2012,Ertrag
363002-6401048,36,"Kinder-, Jugend- und Familienhilfe",363002,363002640,"Förd. der. Erziehung i.d.Familie",15,"Transferaufwendungen",110000,2012,Aufwendung
363003-6401049,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",02,"Zuwendungen und allgemeine Umlagen",317,2012,Ertrag
363003-6401050,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",03,"Sonstige Transfererträge",355000,2012,Ertrag
363003-6401051,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",04,"Öffentl.-rechtl. Leistungsentgelte",0,2012,Ertrag
363003-6401052,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",05,"Privatrechtliche Leistungsentgelte",93,2012,Ertrag
363003-6401053,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",06,"Kostenerstattungen und Kostenumlagen",310211,2012,Ertrag
363003-6401054,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",10,"Personalaufwendungen",506539,2012,Aufwendung
363003-6401055,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",11,"Versorgungsaufwendungen",0,2012,Aufwendung
363003-6401056,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",12,"Aufw. für Sach-/Dienstleistungen",17961,2012,Aufwendung
363003-6401057,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",13,"Bilanzielle Abschreibungen",10148,2012,Aufwendung
363003-6401058,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",15,"Transferaufwendungen",8148400,2012,Aufwendung
363003-6401059,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",16,"Sonstige ordentliche Aufwendungen",344607,2012,Aufwendung
363003-6401060,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",18,"interne Leistungen",83084,2012,Ertrag
363003-6401060,36,"Kinder-, Jugend- und Familienhilfe",363003,363003640,"Hilfen für ju.Menschen und Fam.",19,"Kalkulatorische Kosten",2315,2012,Aufwendung
363004-6401061,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",02,"Zuwendungen und allgemeine Umlagen",317,2012,Ertrag
363004-6401062,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",04,"Öffentl.-rechtl. Leistungsentgelte",2500,2012,Ertrag
363004-6401063,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",05,"Privatrechtliche Leistungsentgelte",93,2012,Ertrag
363004-6401064,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",06,"Kostenerstattungen und Kostenumlagen",211,2012,Ertrag
363004-6401065,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",10,"Personalaufwendungen",295939,2012,Aufwendung
363004-6401066,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",11,"Versorgungsaufwendungen",0,2012,Aufwendung
363004-6401067,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",12,"Aufw. für Sach-/Dienstleistungen",13162,2012,Aufwendung
363004-6401068,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",13,"Bilanzielle Abschreibungen",10248,2012,Aufwendung
363004-6401069,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",16,"Sonstige ordentliche Aufwendungen",17219,2012,Aufwendung
363004-6401070,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",18,"interne Leistungen",64642,2012,Ertrag
363004-6401070,36,"Kinder-, Jugend- und Familienhilfe",363004,363004640,"Mitwirkung in gerichtlichen Verfahren",19,"Kalkulatorische Kosten",2416,2012,Aufwendung
363005-6401071,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",02,"Zuwendungen und allgemeine Umlagen",111,2012,Ertrag
363005-6401072,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",05,"Privatrechtliche Leistungsentgelte",77,2012,Ertrag
363005-6401073,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",06,"Kostenerstattungen und Kostenumlagen",174,2012,Ertrag
363005-6401074,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",10,"Personalaufwendungen",538885,2012,Aufwendung
363005-6401075,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",11,"Versorgungsaufwendungen",0,2012,Aufwendung
363005-6401076,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",12,"Aufw. für Sach-/Dienstleistungen",12677,2012,Aufwendung
363005-6401077,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",13,"Bilanzielle Abschreibungen",8361,2012,Aufwendung
363005-6401078,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",16,"Sonstige ordentliche Aufwendungen",28766,2012,Aufwendung
363005-6401079,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",18,"interne Leistungen",55786,2012,Ertrag
363005-6401079,36,"Kinder-, Jugend- und Familienhilfe",363005,363005640,"Beistandschaft/Amtsvormundschaften",19,"Kalkulatorische Kosten",1921,2012,Aufwendung
3630-6401080,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",02,"Zuwendungen und allgemeine Umlagen",91,2012,Ertrag
3630-6401081,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",05,"Privatrechtliche Leistungsentgelte",63,2012,Ertrag
3630-6401082,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",06,"Kostenerstattungen und Kostenumlagen",143,2012,Ertrag
3630-6401083,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",09,"Sonstige ordentliche Erträge",0,2012,Ertrag
3630-6401084,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",10,"Personalaufwendungen",108175,2012,Aufwendung
3630-6401085,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",11,"Versorgungsaufwendungen",0,2012,Aufwendung
3630-6401086,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",12,"Aufw. für Sach-/Dienstleistungen",9977,2012,Aufwendung
3630-6401087,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",13,"Bilanzielle Abschreibungen",6561,2012,Aufwendung
3630-6401088,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",16,"Sonstige ordentliche Aufwendungen",14884,2012,Aufwendung
3630-6401089,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",18,"interne Leistungen",50582,2012,Ertrag
3630-6401089,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",19,"Kalkulatorische Kosten",1562,2012,Aufwendung
3630-6401090,36,"Kinder-, Jugend- und Familienhilfe",3630,3630640,"Komm. Sozialer Dienst, Jugendgerichtsh.",20,"Kalk. Ergebnisvortrag aus d.Vorjahr",0,2012,Aufwendung
363091-6401091,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",02,"Zuwendungen und allgemeine Umlagen",363,2012,Ertrag
363091-6401092,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",05,"Privatrechtliche Leistungsentgelte",108,2012,Ertrag
363091-6401093,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",06,"Kostenerstattungen und Kostenumlagen",244,2012,Ertrag
363091-6401094,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",10,"Personalaufwendungen",955625,2012,Aufwendung
363091-6401095,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",11,"Versorgungsaufwendungen",0,2012,Aufwendung
363091-6401096,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",12,"Aufw. für Sach-/Dienstleistungen",15196,2012,Aufwendung
363091-6401097,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",13,"Bilanzielle Abschreibungen",11743,2012,Aufwendung
363091-6401098,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",16,"Sonstige ordentliche Aufwendungen",25508,2012,Aufwendung
363091-6401099,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",18,"interne Leistungen",134571,2012,Ertrag
363091-6401099,36,"Kinder-, Jugend- und Familienhilfe",363091,363091640,"KSD - für Verteilung in Finanzrechnung",19,"Kalkulatorische Kosten",2681,2012,Aufwendung
365001-6501100,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",02,"Zuwendungen und allgemeine Umlagen",537940,2012,Ertrag
365001-6501101,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",04,"Öffentl.-rechtl. Leistungsentgelte",258963,2012,Ertrag
365001-6501102,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",05,"Privatrechtliche Leistungsentgelte",36481,2012,Ertrag
365001-6501103,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",06,"Kostenerstattungen und Kostenumlagen",40,2012,Ertrag
365001-6501104,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",09,"Sonstige ordentliche Erträge",32,2012,Ertrag
365001-6501105,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",10,"Personalaufwendungen",1506399,2012,Aufwendung
365001-6501106,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",12,"Aufw. für Sach-/Dienstleistungen",80038,2012,Aufwendung
365001-6501107,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",13,"Bilanzielle Abschreibungen",14848,2012,Aufwendung
365001-6501108,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",16,"Sonstige ordentliche Aufwendungen",20198,2012,Aufwendung
365001-6501109,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",18,"interne Leistungen",520218,2012,Ertrag
365001-6501109,36,"Kinder-, Jugend- und Familienhilfe",365001,365001650,"Förd.v.Kindern bis 3J i Tageseinrichtung",19,"Kalkulatorische Kosten",2902,2012,Aufwendung
365002-6501110,36,"Kinder-, Jugend- und Familienhilfe",365002,365002650,"Förd.v.Kindern bis 6J i Tageseinrichtung",02,"Zuwendungen und allgemeine Umlagen",1742650,2012,Ertrag
